,first,second,count
42305,il[VB],oi[VB],0
42306,il[VB],isson,0
42307,il[VB],oyantes,0
42308,il[VB],ul[VB],0
42309,il[VB],lur[VB],0
42310,il[VB],iér,0
42311,il[VB],ilent,0
42312,il[VB],ique2,0
42313,il[VB],et1,0
42314,il[VB],ûre,0
42315,il[VB],ûres,0
42316,il[VB],illé,0
42317,il[VB],sant,0
42318,il[VB],ait,0
42319,il[VB],ement[VB],0
42320,il[VB],ass[VB],0
42321,il[VB],ci[VB],0
42322,il[VB],ad[VB],0
42323,il[VB],acé,0
42324,il[VB],ifér[VB],0
42325,il[VB],ab,0
42326,il[VB],a,0
42327,il[VB],ad,0
42328,il[VB],ambi,0
42329,il[VB],anté,0
42330,il[VB],co,0
42331,il[VB],com,0
42332,il[VB],con,0
42333,il[VB],dé,0
42334,il[VB],é,72
42335,il[VB],in,0
42336,il[VB],mé,0
42337,il[VB],mi,0
42338,il[VB],ob,0
42339,il[VB],pan,0
42340,il[VB],pour,0
42341,il[VB],pré,0
42342,il[VB],pro,0
42343,il[VB],re,0
42344,il[VB],rétro,0
42345,il[VB],sau,0
42346,il[VB],sous,0
42347,il[VB],soubre,0
42348,il[VB],sub,0
42349,il[VB],sur,0
42350,il[VB],sus,0
42351,il[VB],syn,0
42352,il[VB],trans,0
42353,il[VB],tri,0
42354,il[VB],ultra,0
42355,il[VB],uni,0
42356,il[VB],ver,0
42357,il[VB],vi,0
42358,il[VB],ana,0
42359,il[VB],anti,0
42360,il[VB],apo,0
42361,il[VB],arch,0
42362,il[VB],archi,0
42363,il[VB],au,0
42364,il[VB],bi,0
42365,il[VB],bis,0
42366,il[VB],contre,36
42367,il[VB],dia,0
42368,il[VB],dys,0
42369,il[VB],entre,0
42370,il[VB],épi,0
42371,il[VB],eu,0
42372,il[VB],extra,0
42373,il[VB],hémi,0
42374,il[VB],hyper,0
42375,il[VB],hypo,0
42376,il[VB],infra,0
42377,il[VB],inter,0
42378,il[VB],juxta,0
42379,il[VB],mono,0
42380,il[VB],par,0
42381,il[VB],para,36
42382,il[VB],pén,0
42383,il[VB],per,0
42384,il[VB],péri,0
42385,il[VB],post,0
42386,il[VB],sé,0
42387,il[VB],super,0
42388,il[VB],su,0
42389,il[VB],tres,0
42390,bule,ble[VB],0
42391,bule,eron,0
42392,bule,oble,0
42393,bule,ois,0
42394,bule,sse,0
42395,bule,sses,0
42396,bule,s,0
42397,bule,éon,0
42398,bule,ach[VB],0
42399,bule,ais,0
42400,bule,[VB]},0
42401,bule,ément,0
42402,bule,é2,0
42403,bule,ot[VB],0
42404,bule,iche,0
42405,bule,isse,0
42406,bule,ill[VB],0
42407,bule,onn[VB],0
42408,bule,ott[VB],0
42409,bule,oure,0
42410,bule,crate,0
42411,bule,eton,0
42412,bule,vore,0
42413,bule,ième,0
42414,bule,as,0
42415,bule,en,0
42416,bule,èle,0
42417,bule,fi[VB],0
42418,bule,ment1,0
42419,bule,eret,0
42420,bule,el[VB],0
42421,bule,ell[VB],0
42422,bule,adère,0
42423,bule,adères,0
42424,bule,let[VB],0
42425,bule,aison,0
42426,bule,at[VB],0
42427,bule,},0
42428,bule,otins,0
42429,bule,ex,0
42430,bule,iqu[VB],0
42431,bule,bles,0
42432,bule,ign[VB],0
42433,bule,ut[VB],0
42434,bule,}[VB],0
42435,bule,escences,0
42436,bule,it[VB],0
42437,bule,aux1,0
42438,bule,et[VB],0
42439,bule,oyant,0
42440,bule,oyante,0
42441,bule,aient,0
42442,bule,oy,0
42443,bule,ures3,0
42444,bule,aise,0
42445,bule,icide,0
42446,bule,eure,0
42447,bule,oline,0
42448,bule,issime,0
42449,bule,cul[VB],0
42450,bule,ieus,0
42451,bule,aul,0
42452,bule,bil,0
42453,bule,ané,0
42454,bule,m,0
42455,bule,eteux,0
42456,bule,eteaux,0
42457,bule,ichons,0
42458,bule,iau,0
42459,bule,arc,0
42460,bule,os[VB],0
42461,bule,énaire,0
42462,bule,atur,0
42463,bule,oit,0
42464,bule,oit[VB],0
42465,bule,illarde,0
42466,bule,igu[VB],0
42467,bule,ig[VB],0
42468,bule,oi[VB],0
42469,bule,isson,0
42470,bule,oyantes,0
42471,bule,ul[VB],0
42472,bule,lur[VB],0
42473,bule,iér,0
42474,bule,ilent,0
42475,bule,ique2,0
42476,bule,et1,0
42477,bule,ûre,0
42478,bule,ûres,0
42479,bule,illé,0
42480,bule,sant,0
42481,bule,ait,0
42482,bule,ement[VB],0
42483,bule,ass[VB],0
42484,bule,ci[VB],0
42485,bule,ad[VB],0
42486,bule,acé,0
42487,bule,ifér[VB],0
42488,bule,ab,0
42489,bule,a,0
42490,bule,ad,0
42491,bule,ambi,0
42492,bule,anté,0
42493,bule,co,0
42494,bule,com,0
42495,bule,con,0
42496,bule,dé,12
42497,bule,é,0
42498,bule,in,0
42499,bule,mé,0
42500,bule,mi,0
42501,bule,ob,0
42502,bule,pan,0
42503,bule,pour,0
42504,bule,pré,0
42505,bule,pro,0
42506,bule,re,24
42507,bule,rétro,0
42508,bule,sau,0
42509,bule,sous,0
42510,bule,soubre,0
42511,bule,sub,0
42512,bule,sur,12
42513,bule,sus,0
42514,bule,syn,0
42515,bule,trans,0
42516,bule,tri,0
42517,bule,ultra,0
42518,bule,uni,0
42519,bule,ver,0
42520,bule,vi,0
42521,bule,ana,0
42522,bule,anti,0
42523,bule,apo,0
42524,bule,arch,0
42525,bule,archi,0
42526,bule,au,0
42527,bule,bi,0
42528,bule,bis,0
42529,bule,contre,0
42530,bule,dia,0
42531,bule,dys,0
42532,bule,entre,0
42533,bule,épi,0
42534,bule,eu,0
42535,bule,extra,0
42536,bule,hémi,0
42537,bule,hyper,0
42538,bule,hypo,0
42539,bule,infra,0
42540,bule,inter,0
42541,bule,juxta,0
42542,bule,mono,0
42543,bule,par,0
42544,bule,para,0
42545,bule,pén,0
42546,bule,per,0
42547,bule,péri,0
42548,bule,post,0
42549,bule,sé,0
42550,bule,super,0
42551,bule,su,0
42552,bule,tres,0
42553,ble[VB],eron,0
42554,ble[VB],oble,0
42555,ble[VB],ois,0
42556,ble[VB],sse,0
42557,ble[VB],sses,0
42558,ble[VB],s,0
42559,ble[VB],éon,0
42560,ble[VB],ach[VB],0
42561,ble[VB],ais,0
42562,ble[VB],[VB]},0
42563,ble[VB],ément,0
42564,ble[VB],é2,0
42565,ble[VB],ot[VB],0
42566,ble[VB],iche,0
42567,ble[VB],isse,0
42568,ble[VB],ill[VB],0
42569,ble[VB],onn[VB],0
42570,ble[VB],ott[VB],0
42571,ble[VB],oure,0
42572,ble[VB],crate,0
42573,ble[VB],eton,0
42574,ble[VB],vore,0
42575,ble[VB],ième,0
42576,ble[VB],as,0
42577,ble[VB],en,0
42578,ble[VB],èle,0
42579,ble[VB],fi[VB],0
42580,ble[VB],ment1,0
42581,ble[VB],eret,0
42582,ble[VB],el[VB],0
42583,ble[VB],ell[VB],0
42584,ble[VB],adère,0
42585,ble[VB],adères,0
42586,ble[VB],let[VB],0
42587,ble[VB],aison,0
42588,ble[VB],at[VB],0
42589,ble[VB],},0
42590,ble[VB],otins,0
42591,ble[VB],ex,0
42592,ble[VB],iqu[VB],0
42593,ble[VB],bles,0
42594,ble[VB],ign[VB],0
42595,ble[VB],ut[VB],0
42596,ble[VB],}[VB],0
42597,ble[VB],escences,0
42598,ble[VB],it[VB],0
42599,ble[VB],aux1,0
42600,ble[VB],et[VB],0
42601,ble[VB],oyant,0
42602,ble[VB],oyante,0
42603,ble[VB],aient,0
42604,ble[VB],oy,0
42605,ble[VB],ures3,0
42606,ble[VB],aise,0
42607,ble[VB],icide,0
42608,ble[VB],eure,0
42609,ble[VB],oline,0
42610,ble[VB],issime,0
42611,ble[VB],cul[VB],0
42612,ble[VB],ieus,0
42613,ble[VB],aul,0
42614,ble[VB],bil,0
42615,ble[VB],ané,0
42616,ble[VB],m,0
42617,ble[VB],eteux,0
42618,ble[VB],eteaux,0
42619,ble[VB],ichons,0
42620,ble[VB],iau,0
42621,ble[VB],arc,0
42622,ble[VB],os[VB],0
42623,ble[VB],énaire,0
42624,ble[VB],atur,0
42625,ble[VB],oit,0
42626,ble[VB],oit[VB],0
42627,ble[VB],illarde,0
42628,ble[VB],igu[VB],0
42629,ble[VB],ig[VB],0
42630,ble[VB],oi[VB],0
42631,ble[VB],isson,0
42632,ble[VB],oyantes,0
42633,ble[VB],ul[VB],0
42634,ble[VB],lur[VB],0
42635,ble[VB],iér,0
42636,ble[VB],ilent,0
42637,ble[VB],ique2,0
42638,ble[VB],et1,0
42639,ble[VB],ûre,0
42640,ble[VB],ûres,0
42641,ble[VB],illé,0
42642,ble[VB],sant,0
42643,ble[VB],ait,0
42644,ble[VB],ement[VB],0
42645,ble[VB],ass[VB],0
42646,ble[VB],ci[VB],0
42647,ble[VB],ad[VB],0
42648,ble[VB],acé,0
42649,ble[VB],ifér[VB],0
42650,ble[VB],ab,0
42651,ble[VB],a,0
42652,ble[VB],ad,0
42653,ble[VB],ambi,0
42654,ble[VB],anté,0
42655,ble[VB],co,0
42656,ble[VB],com,0
42657,ble[VB],con,0
42658,ble[VB],dé,0
42659,ble[VB],é,0
42660,ble[VB],in,0
42661,ble[VB],mé,0
42662,ble[VB],mi,0
42663,ble[VB],ob,0
42664,ble[VB],pan,0
42665,ble[VB],pour,0
42666,ble[VB],pré,0
42667,ble[VB],pro,0
42668,ble[VB],re,0
42669,ble[VB],rétro,0
42670,ble[VB],sau,0
42671,ble[VB],sous,0
42672,ble[VB],soubre,0
42673,ble[VB],sub,0
42674,ble[VB],sur,0
42675,ble[VB],sus,0
42676,ble[VB],syn,0
42677,ble[VB],trans,0
42678,ble[VB],tri,0
42679,ble[VB],ultra,0
42680,ble[VB],uni,0
42681,ble[VB],ver,0
42682,ble[VB],vi,0
42683,ble[VB],ana,0
42684,ble[VB],anti,0
42685,ble[VB],apo,0
42686,ble[VB],arch,0
42687,ble[VB],archi,0
42688,ble[VB],au,0
42689,ble[VB],bi,0
42690,ble[VB],bis,0
42691,ble[VB],contre,0
42692,ble[VB],dia,0
42693,ble[VB],dys,0
42694,ble[VB],entre,0
42695,ble[VB],épi,0
42696,ble[VB],eu,0
42697,ble[VB],extra,0
42698,ble[VB],hémi,0
42699,ble[VB],hyper,0
42700,ble[VB],hypo,0
42701,ble[VB],infra,0
42702,ble[VB],inter,0
42703,ble[VB],juxta,0
42704,ble[VB],mono,0
42705,ble[VB],par,0
42706,ble[VB],para,0
42707,ble[VB],pén,0
42708,ble[VB],per,0
42709,ble[VB],péri,0
42710,ble[VB],post,0
42711,ble[VB],sé,0
42712,ble[VB],super,0
42713,ble[VB],su,0
42714,ble[VB],tres,0
42715,eron,oble,3
42716,eron,ois,0
42717,eron,sse,0
42718,eron,sses,0
42719,eron,s,0
42720,eron,éon,0
42721,eron,ach[VB],0
42722,eron,ais,0
42723,eron,[VB]},0
42724,eron,ément,0
42725,eron,é2,0
42726,eron,ot[VB],0
42727,eron,iche,0
42728,eron,isse,0
42729,eron,ill[VB],0
42730,eron,onn[VB],0
42731,eron,ott[VB],0
42732,eron,oure,0
42733,eron,crate,0
42734,eron,eton,0
42735,eron,vore,0
42736,eron,ième,0
42737,eron,as,0
42738,eron,en,0
42739,eron,èle,0
42740,eron,fi[VB],0
42741,eron,ment1,0
42742,eron,eret,0
42743,eron,el[VB],0
42744,eron,ell[VB],0
42745,eron,adère,0
42746,eron,adères,0
42747,eron,let[VB],0
42748,eron,aison,0
42749,eron,at[VB],0
42750,eron,},0
42751,eron,otins,0
42752,eron,ex,0
42753,eron,iqu[VB],0
42754,eron,bles,0
42755,eron,ign[VB],0
42756,eron,ut[VB],0
42757,eron,}[VB],0
42758,eron,escences,0
42759,eron,it[VB],0
42760,eron,aux1,0
42761,eron,et[VB],0
42762,eron,oyant,0
42763,eron,oyante,0
42764,eron,aient,0
42765,eron,oy,0
42766,eron,ures3,0
42767,eron,aise,0
42768,eron,icide,0
42769,eron,eure,0
42770,eron,oline,0
42771,eron,issime,0
42772,eron,cul[VB],0
42773,eron,ieus,0
42774,eron,aul,0
42775,eron,bil,0
42776,eron,ané,0
42777,eron,m,0
42778,eron,eteux,0
42779,eron,eteaux,0
42780,eron,ichons,0
42781,eron,iau,0
42782,eron,arc,0
42783,eron,os[VB],0
42784,eron,énaire,0
42785,eron,atur,0
42786,eron,oit,0
42787,eron,oit[VB],0
42788,eron,illarde,0
42789,eron,igu[VB],0
42790,eron,ig[VB],0
42791,eron,oi[VB],0
42792,eron,isson,0
42793,eron,oyantes,0
42794,eron,ul[VB],0
42795,eron,lur[VB],0
42796,eron,iér,0
42797,eron,ilent,0
42798,eron,ique2,0
42799,eron,et1,0
42800,eron,ûre,0
42801,eron,ûres,0
42802,eron,illé,0
42803,eron,sant,0
42804,eron,ait,0
42805,eron,ement[VB],0
42806,eron,ass[VB],0
42807,eron,ci[VB],0
42808,eron,ad[VB],0
42809,eron,acé,0
42810,eron,ifér[VB],0
42811,eron,ab,0
42812,eron,a,0
42813,eron,ad,0
42814,eron,ambi,0
42815,eron,anté,0
42816,eron,co,0
42817,eron,com,0
42818,eron,con,0
42819,eron,dé,0
42820,eron,é,0
42821,eron,in,0
42822,eron,mé,0
42823,eron,mi,0
42824,eron,ob,0
42825,eron,pan,0
42826,eron,pour,0
42827,eron,pré,0
42828,eron,pro,0
42829,eron,re,0
42830,eron,rétro,0
42831,eron,sau,0
42832,eron,sous,0
42833,eron,soubre,0
42834,eron,sub,0
42835,eron,sur,0
42836,eron,sus,0
42837,eron,syn,0
42838,eron,trans,0
42839,eron,tri,0
42840,eron,ultra,0
42841,eron,uni,0
42842,eron,ver,0
42843,eron,vi,0
42844,eron,ana,0
42845,eron,anti,0
42846,eron,apo,0
42847,eron,arch,0
42848,eron,archi,0
42849,eron,au,0
42850,eron,bi,0
42851,eron,bis,0
42852,eron,contre,0
42853,eron,dia,0
42854,eron,dys,0
42855,eron,entre,0
42856,eron,épi,0
42857,eron,eu,0
42858,eron,extra,0
42859,eron,hémi,0
42860,eron,hyper,0
42861,eron,hypo,0
42862,eron,infra,0
42863,eron,inter,0
42864,eron,juxta,0
42865,eron,mono,0
42866,eron,par,0
42867,eron,para,0
42868,eron,pén,0
42869,eron,per,0
42870,eron,péri,0
42871,eron,post,0
42872,eron,sé,0
42873,eron,super,0
42874,eron,su,0
42875,eron,tres,0
42876,oble,ois,0
42877,oble,sse,0
42878,oble,sses,0
42879,oble,s,0
42880,oble,éon,0
42881,oble,ach[VB],0
42882,oble,ais,0
42883,oble,[VB]},0
42884,oble,ément,0
42885,oble,é2,0
42886,oble,ot[VB],0
42887,oble,iche,0
42888,oble,isse,0
42889,oble,ill[VB],0
42890,oble,onn[VB],0
42891,oble,ott[VB],0
42892,oble,oure,0
42893,oble,crate,0
42894,oble,eton,0
42895,oble,vore,0
42896,oble,ième,0
42897,oble,as,0
42898,oble,en,0
42899,oble,èle,0
42900,oble,fi[VB],0
42901,oble,ment1,0
42902,oble,eret,0
42903,oble,el[VB],0
42904,oble,ell[VB],0
42905,oble,adère,0
42906,oble,adères,0
42907,oble,let[VB],0
42908,oble,aison,0
42909,oble,at[VB],0
42910,oble,},0
42911,oble,otins,0
42912,oble,ex,0
42913,oble,iqu[VB],0
42914,oble,bles,0
42915,oble,ign[VB],0
42916,oble,ut[VB],0
42917,oble,}[VB],0
42918,oble,escences,0
42919,oble,it[VB],0
42920,oble,aux1,0
42921,oble,et[VB],0
42922,oble,oyant,0
42923,oble,oyante,0
42924,oble,aient,0
42925,oble,oy,0
42926,oble,ures3,0
42927,oble,aise,0
42928,oble,icide,0
42929,oble,eure,0
42930,oble,oline,0
42931,oble,issime,0
42932,oble,cul[VB],0
42933,oble,ieus,0
42934,oble,aul,0
42935,oble,bil,0
42936,oble,ané,0
42937,oble,m,0
42938,oble,eteux,0
42939,oble,eteaux,0
42940,oble,ichons,0
42941,oble,iau,0
42942,oble,arc,0
42943,oble,os[VB],0
42944,oble,énaire,0
42945,oble,atur,0
42946,oble,oit,0
42947,oble,oit[VB],0
42948,oble,illarde,0
42949,oble,igu[VB],0
42950,oble,ig[VB],0
42951,oble,oi[VB],0
42952,oble,isson,0
42953,oble,oyantes,0
42954,oble,ul[VB],0
42955,oble,lur[VB],0
42956,oble,iér,0
42957,oble,ilent,0
42958,oble,ique2,0
42959,oble,et1,0
42960,oble,ûre,0
42961,oble,ûres,0
42962,oble,illé,0
42963,oble,sant,0
42964,oble,ait,0
42965,oble,ement[VB],0
42966,oble,ass[VB],0
42967,oble,ci[VB],0
42968,oble,ad[VB],0
42969,oble,acé,0
42970,oble,ifér[VB],0
42971,oble,ab,0
42972,oble,a,0
42973,oble,ad,0
42974,oble,ambi,0
42975,oble,anté,0
42976,oble,co,0
42977,oble,com,0
42978,oble,con,0
42979,oble,dé,0
42980,oble,é,0
42981,oble,in,0
42982,oble,mé,0
42983,oble,mi,0
42984,oble,ob,0
42985,oble,pan,0
42986,oble,pour,0
42987,oble,pré,0
42988,oble,pro,0
42989,oble,re,0
42990,oble,rétro,0
42991,oble,sau,0
42992,oble,sous,0
42993,oble,soubre,0
42994,oble,sub,0
42995,oble,sur,0
42996,oble,sus,0
42997,oble,syn,0
42998,oble,trans,0
42999,oble,tri,0
43000,oble,ultra,0
43001,oble,uni,0
43002,oble,ver,0
43003,oble,vi,0
43004,oble,ana,0
43005,oble,anti,0
43006,oble,apo,0
43007,oble,arch,0
43008,oble,archi,0
43009,oble,au,0
43010,oble,bi,0
43011,oble,bis,0
43012,oble,contre,0
43013,oble,dia,0
43014,oble,dys,0
43015,oble,entre,0
43016,oble,épi,0
43017,oble,eu,0
43018,oble,extra,0
43019,oble,hémi,0
43020,oble,hyper,0
43021,oble,hypo,0
43022,oble,infra,0
43023,oble,inter,0
43024,oble,juxta,0
43025,oble,mono,0
43026,oble,par,0
43027,oble,para,0
43028,oble,pén,0
43029,oble,per,0
43030,oble,péri,0
43031,oble,post,0
43032,oble,sé,0
43033,oble,super,0
43034,oble,su,0
43035,oble,tres,0
43036,ois,sse,0
43037,ois,sses,0
43038,ois,s,0
43039,ois,éon,0
43040,ois,ach[VB],0
43041,ois,ais,0
43042,ois,[VB]},0
43043,ois,ément,0
43044,ois,é2,0
43045,ois,ot[VB],0
43046,ois,iche,0
43047,ois,isse,0
43048,ois,ill[VB],0
43049,ois,onn[VB],0
43050,ois,ott[VB],0
43051,ois,oure,0
43052,ois,crate,0
43053,ois,eton,0
43054,ois,vore,0
43055,ois,ième,0
43056,ois,as,0
43057,ois,en,19
43058,ois,èle,0
43059,ois,fi[VB],0
43060,ois,ment1,0
43061,ois,eret,0
43062,ois,el[VB],0
43063,ois,ell[VB],0
43064,ois,adère,0
43065,ois,adères,0
43066,ois,let[VB],0
43067,ois,aison,0
43068,ois,at[VB],0
43069,ois,},0
43070,ois,otins,0
43071,ois,ex,0
43072,ois,iqu[VB],0
43073,ois,bles,0
43074,ois,ign[VB],0
43075,ois,ut[VB],0
43076,ois,}[VB],0
43077,ois,escences,0
43078,ois,it[VB],0
43079,ois,aux1,0
43080,ois,et[VB],0
43081,ois,oyant,0
43082,ois,oyante,0
43083,ois,aient,0
43084,ois,oy,0
43085,ois,ures3,0
43086,ois,aise,0
43087,ois,icide,0
43088,ois,eure,0
43089,ois,oline,0
43090,ois,issime,0
43091,ois,cul[VB],0
43092,ois,ieus,0
43093,ois,aul,0
43094,ois,bil,0
43095,ois,ané,0
43096,ois,m,0
43097,ois,eteux,0
43098,ois,eteaux,0
43099,ois,ichons,0
43100,ois,iau,0
43101,ois,arc,0
43102,ois,os[VB],0
43103,ois,énaire,0
43104,ois,atur,0
43105,ois,oit,0
43106,ois,oit[VB],0
43107,ois,illarde,0
43108,ois,igu[VB],0
43109,ois,ig[VB],0
43110,ois,oi[VB],0
43111,ois,isson,0
43112,ois,oyantes,0
43113,ois,ul[VB],0
43114,ois,lur[VB],0
43115,ois,iér,0
43116,ois,ilent,0
43117,ois,ique2,0
43118,ois,et1,0
43119,ois,ûre,0
43120,ois,ûres,0
43121,ois,illé,0
43122,ois,sant,0
43123,ois,ait,0
43124,ois,ement[VB],0
43125,ois,ass[VB],0
43126,ois,ci[VB],0
43127,ois,ad[VB],0
43128,ois,acé,0
43129,ois,ifér[VB],0
43130,ois,ab,0
43131,ois,a,90
43132,ois,ad,0
43133,ois,ambi,0
43134,ois,anté,0
43135,ois,co,0
43136,ois,com,0
43137,ois,con,0
43138,ois,dé,0
43139,ois,é,0
43140,ois,in,0
43141,ois,mé,0
43142,ois,mi,0
43143,ois,ob,0
43144,ois,pan,0
43145,ois,pour,0
43146,ois,pré,0
43147,ois,pro,0
43148,ois,re,45
43149,ois,rétro,0
43150,ois,sau,0
43151,ois,sous,0
43152,ois,soubre,0
43153,ois,sub,0
43154,ois,sur,0
43155,ois,sus,0
43156,ois,syn,0
43157,ois,trans,0
43158,ois,tri,0
43159,ois,ultra,0
43160,ois,uni,0
43161,ois,ver,0
43162,ois,vi,0
43163,ois,ana,0
43164,ois,anti,0
43165,ois,apo,0
43166,ois,arch,0
43167,ois,archi,0
43168,ois,au,0
43169,ois,bi,0
43170,ois,bis,0
43171,ois,contre,0
43172,ois,dia,0
43173,ois,dys,0
43174,ois,entre,0
43175,ois,épi,0
43176,ois,eu,0
43177,ois,extra,0
43178,ois,hémi,0
43179,ois,hyper,0
43180,ois,hypo,0
43181,ois,infra,0
43182,ois,inter,0
43183,ois,juxta,0
43184,ois,mono,0
43185,ois,par,45
43186,ois,para,0
43187,ois,pén,0
43188,ois,per,0
43189,ois,péri,0
43190,ois,post,0
43191,ois,sé,0
43192,ois,super,0
43193,ois,su,0
43194,ois,tres,0
43195,sse,sses,2
43196,sse,s,0
43197,sse,éon,0
43198,sse,ach[VB],0
43199,sse,ais,0
43200,sse,[VB]},0
43201,sse,ément,0
43202,sse,é2,0
43203,sse,ot[VB],0
43204,sse,iche,0
43205,sse,isse,0
43206,sse,ill[VB],0
43207,sse,onn[VB],0
43208,sse,ott[VB],0
43209,sse,oure,0
43210,sse,crate,0
43211,sse,eton,0
43212,sse,vore,0
43213,sse,ième,0
43214,sse,as,0
43215,sse,en,0
43216,sse,èle,0
43217,sse,fi[VB],0
43218,sse,ment1,0
43219,sse,eret,0
43220,sse,el[VB],0
43221,sse,ell[VB],0
43222,sse,adère,0
43223,sse,adères,0
43224,sse,let[VB],0
43225,sse,aison,0
43226,sse,at[VB],0
43227,sse,},0
43228,sse,otins,0
43229,sse,ex,0
43230,sse,iqu[VB],0
43231,sse,bles,0
43232,sse,ign[VB],0
43233,sse,ut[VB],0
43234,sse,}[VB],0
43235,sse,escences,0
43236,sse,it[VB],0
43237,sse,aux1,0
43238,sse,et[VB],0
43239,sse,oyant,0
43240,sse,oyante,0
43241,sse,aient,0
43242,sse,oy,0
43243,sse,ures3,0
43244,sse,aise,0
43245,sse,icide,0
43246,sse,eure,0
43247,sse,oline,0
43248,sse,issime,0
43249,sse,cul[VB],0
43250,sse,ieus,0
43251,sse,aul,0
43252,sse,bil,0
43253,sse,ané,0
43254,sse,m,0
43255,sse,eteux,0
43256,sse,eteaux,0
43257,sse,ichons,0
43258,sse,iau,0
43259,sse,arc,0
43260,sse,os[VB],0
43261,sse,énaire,0
43262,sse,atur,0
43263,sse,oit,0
43264,sse,oit[VB],0
43265,sse,illarde,0
43266,sse,igu[VB],0
43267,sse,ig[VB],0
43268,sse,oi[VB],0
43269,sse,isson,0
43270,sse,oyantes,0
43271,sse,ul[VB],0
43272,sse,lur[VB],0
43273,sse,iér,0
43274,sse,ilent,0
43275,sse,ique2,0
43276,sse,et1,0
43277,sse,ûre,0
43278,sse,ûres,0
43279,sse,illé,0
43280,sse,sant,0
43281,sse,ait,0
43282,sse,ement[VB],0
43283,sse,ass[VB],0
43284,sse,ci[VB],0
43285,sse,ad[VB],0
43286,sse,acé,0
43287,sse,ifér[VB],0
43288,sse,ab,0
43289,sse,a,0
43290,sse,ad,0
43291,sse,ambi,0
43292,sse,anté,0
43293,sse,co,0
43294,sse,com,0
43295,sse,con,0
43296,sse,dé,0
43297,sse,é,0
43298,sse,in,0
43299,sse,mé,0
43300,sse,mi,0
43301,sse,ob,0
43302,sse,pan,0
43303,sse,pour,0
43304,sse,pré,0
43305,sse,pro,0
43306,sse,re,0
43307,sse,rétro,0
43308,sse,sau,0
43309,sse,sous,0
43310,sse,soubre,0
43311,sse,sub,0
43312,sse,sur,0
43313,sse,sus,0
43314,sse,syn,0
43315,sse,trans,0
43316,sse,tri,0
43317,sse,ultra,0
43318,sse,uni,0
43319,sse,ver,0
43320,sse,vi,0
43321,sse,ana,0
43322,sse,anti,0
43323,sse,apo,0
43324,sse,arch,0
43325,sse,archi,0
43326,sse,au,0
43327,sse,bi,0
43328,sse,bis,0
43329,sse,contre,0
43330,sse,dia,0
43331,sse,dys,0
43332,sse,entre,0
43333,sse,épi,0
43334,sse,eu,0
43335,sse,extra,0
43336,sse,hémi,0
43337,sse,hyper,0
43338,sse,hypo,0
43339,sse,infra,0
43340,sse,inter,0
43341,sse,juxta,0
43342,sse,mono,0
43343,sse,par,0
43344,sse,para,0
43345,sse,pén,0
43346,sse,per,0
43347,sse,péri,0
43348,sse,post,0
43349,sse,sé,0
43350,sse,super,0
43351,sse,su,0
43352,sse,tres,0
43353,sses,s,0
43354,sses,éon,0
43355,sses,ach[VB],0
43356,sses,ais,0
43357,sses,[VB]},0
43358,sses,ément,0
43359,sses,é2,0
43360,sses,ot[VB],0
43361,sses,iche,0
43362,sses,isse,0
43363,sses,ill[VB],0
43364,sses,onn[VB],0
43365,sses,ott[VB],0
43366,sses,oure,0
43367,sses,crate,0
43368,sses,eton,0
43369,sses,vore,0
43370,sses,ième,0
43371,sses,as,0
43372,sses,en,0
43373,sses,èle,0
43374,sses,fi[VB],0
43375,sses,ment1,0
43376,sses,eret,0
43377,sses,el[VB],0
43378,sses,ell[VB],0
43379,sses,adère,0
43380,sses,adères,0
43381,sses,let[VB],0
43382,sses,aison,0
43383,sses,at[VB],0
43384,sses,},0
43385,sses,otins,0
43386,sses,ex,0
43387,sses,iqu[VB],0
43388,sses,bles,0
43389,sses,ign[VB],0
43390,sses,ut[VB],0
43391,sses,}[VB],0
43392,sses,escences,0
43393,sses,it[VB],0
43394,sses,aux1,0
43395,sses,et[VB],0
43396,sses,oyant,0
43397,sses,oyante,0
43398,sses,aient,0
43399,sses,oy,0
43400,sses,ures3,0
43401,sses,aise,0
43402,sses,icide,0
43403,sses,eure,0
43404,sses,oline,0
43405,sses,issime,0
43406,sses,cul[VB],0
43407,sses,ieus,0
43408,sses,aul,0
43409,sses,bil,0
43410,sses,ané,0
43411,sses,m,0
43412,sses,eteux,0
43413,sses,eteaux,0
43414,sses,ichons,0
43415,sses,iau,0
43416,sses,arc,0
43417,sses,os[VB],0
43418,sses,énaire,0
43419,sses,atur,0
43420,sses,oit,0
43421,sses,oit[VB],0
43422,sses,illarde,0
43423,sses,igu[VB],0
43424,sses,ig[VB],0
43425,sses,oi[VB],0
43426,sses,isson,0
43427,sses,oyantes,0
43428,sses,ul[VB],0
43429,sses,lur[VB],0
43430,sses,iér,0
43431,sses,ilent,0
43432,sses,ique2,0
43433,sses,et1,0
43434,sses,ûre,0
43435,sses,ûres,0
43436,sses,illé,0
43437,sses,sant,0
43438,sses,ait,0
43439,sses,ement[VB],0
43440,sses,ass[VB],0
43441,sses,ci[VB],0
43442,sses,ad[VB],0
43443,sses,acé,0
43444,sses,ifér[VB],0
43445,sses,ab,0
43446,sses,a,0
43447,sses,ad,0
43448,sses,ambi,0
43449,sses,anté,0
43450,sses,co,0
43451,sses,com,0
43452,sses,con,0
43453,sses,dé,0
43454,sses,é,0
43455,sses,in,0
43456,sses,mé,0
